id_univoco,fonte,nome_organizzazione,tipo_organizzazione,area_geografica,descrizione_organizzazione,data_pubblicazione,data_scraping,titolo,url,tipo_contenuto,livello_allarme,lingua,testo_completo,hash_contenuto
3483655b7ba837fb4012adca4621059518aa0a8ce9db1984239f353d51b28e5b,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Fri, 02 May 2025 14:29:45 +0000",2026-04-27T22:01:40.114621,AI Regulatory Sandbox Approaches: EU Member State Overview,https://artificialintelligenceact.eu/ai-regulatory-sandbox-approaches-eu-member-state-overview/?utm_source=rss&utm_medium=rss&utm_campaign=ai-regulatory-sandbox-approaches-eu-member-state-overview,comunicato,1,it,"AI Regulatory Sandbox Approaches: EU Member State Overview AI regulatory sandboxes are an important part of the implementation of the EU AI Act. According to Article 57 of the AI Act, each Member State must establish at least one AI regulatory sandbox at the national level by 2 August 2026. This post provides an overview of how different EU Member States are approaching [&#8230;]",3483655b7ba837fb4012adca4621059518aa0a8ce9db1984239f353d51b28e5b
e8e87df4a6a731efe8537c2cc05d1176319619a0fa17eb16f0f5854f477ecd91,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Fri, 25 Apr 2025 15:17:15 +0000",2026-04-27T22:01:40.167374,Providers of General-Purpose AI Models — What We Know About Who Will Qualify,https://artificialintelligenceact.eu/providers-of-general-purpose-ai-models-what-we-know-about-who-will-qualify/?utm_source=rss&utm_medium=rss&utm_campaign=providers-of-general-purpose-ai-models-what-we-know-about-who-will-qualify,comunicato,1,it,"Providers of General-Purpose AI Models — What We Know About Who Will Qualify This content is outdated – Draft guidelines have now been published by the AI Office, which you can learn more about here. On 22 April 2025, the AI Office published preliminary guidelines clarifying the scope of the obligations for providers of GPAI models. These outline seven topics that are expected to be covered in the [&#8230;]",e8e87df4a6a731efe8537c2cc05d1176319619a0fa17eb16f0f5854f477ecd91
49c729c166f1d706cc8c8a74d49f3f87cd08930982e8aad029f32ab093c9a7da,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Wed, 19 Feb 2025 01:44:18 +0000",2026-04-27T22:01:40.215444,Small Businesses’ Guide to the AI Act,https://artificialintelligenceact.eu/small-businesses-guide-to-the-ai-act/?utm_source=rss&utm_medium=rss&utm_campaign=small-businesses-guide-to-the-ai-act,comunicato,1,it,"Small Businesses’ Guide to the AI Act Everything you need to know about the AI Act, for small and medium-sized enterprises (SMEs) in the EU and beyond.",49c729c166f1d706cc8c8a74d49f3f87cd08930982e8aad029f32ab093c9a7da
f1c4489fafb256556359bf4a44c6bf62353ee2d7b4569f6b59303c4deabd932f,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Mon, 16 Dec 2024 10:44:12 +0000",2026-04-27T22:01:40.268381,Job Opportunities at the European AI Office for Legal and Policy Backgrounds,https://artificialintelligenceact.eu/job-opportunities-european-ai-office/?utm_source=rss&utm_medium=rss&utm_campaign=job-opportunities-european-ai-office,comunicato,1,it,Job Opportunities at the European AI Office for Legal and Policy Backgrounds The Commission has opened two calls for expression of interest to recruit new members for the European AI Office. Apply now as Legal or Policy Officer for an opportunity to shape trustworthy AI. The deadline for expression of interest is 15 January 2025. The salary for this role is around €4100-8600 a month (limited taxes). [&#8230;],f1c4489fafb256556359bf4a44c6bf62353ee2d7b4569f6b59303c4deabd932f
374e9c3ca6232cd02c10b74f6085e83c0a7f87d87158fe552cf5d94995b91ba7,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Tue, 19 Nov 2024 11:38:02 +0000",2026-04-27T22:01:40.317005,The AI Office is hiring a Lead Scientific Advisor for AI,https://artificialintelligenceact.eu/ai-office-hiring-a-lead-scientific-advisor-for-ai/?utm_source=rss&utm_medium=rss&utm_campaign=ai-office-hiring-a-lead-scientific-advisor-for-ai,comunicato,1,it,"The AI Office is hiring a Lead Scientific Advisor for AI This opportunity has now passed. A very important job opening has opened up at the European AI Office: They are hiring for the Lead Scientific Advisor for AI. Application deadline is 13 December 2024. Based on the European Union Employment Advisor, the monthly basic salary for this role (level AD13) is about 13,500-15,000 euros. You [&#8230;]",374e9c3ca6232cd02c10b74f6085e83c0a7f87d87158fe552cf5d94995b91ba7
3997274e3c659dc4bf098be09ac1390a4885a634f3f18c48c970722248b4d016,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Fri, 08 Nov 2024 15:59:22 +0000",2026-04-27T22:01:40.365691,Overview of all AI Act National Implementation Plans,https://artificialintelligenceact.eu/national-implementation-plans/?utm_source=rss&utm_medium=rss&utm_campaign=national-implementation-plans,comunicato,1,it,Overview of all AI Act National Implementation Plans This post gives an overview of the national authorities to be designated under the AI Act and what we know about the national implementation plans.,3997274e3c659dc4bf098be09ac1390a4885a634f3f18c48c970722248b4d016
b15fce183d6a4554a9070789064f82c9b50bc314b8cedb2911a09b73c9e66c23,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Thu, 22 Aug 2024 11:06:25 +0000",2026-04-27T22:01:40.424296,The AI Act: Responsibilities of the European Commission (AI Office),https://artificialintelligenceact.eu/responsibilities-of-european-commission-ai-office/?utm_source=rss&utm_medium=rss&utm_campaign=responsibilities-of-european-commission-ai-office,comunicato,1,it,"The AI Act: Responsibilities of the European Commission (AI Office) If you are unsure who is implementing and enforcing the new digital law and what the specific time frames are, you might find this post—and our post on the responsibilities of the EU Member States—very helpful. The tables below provide a comprehensive list of all obligations and tasks that the AI Act&#160;places upon to the [&#8230;]",b15fce183d6a4554a9070789064f82c9b50bc314b8cedb2911a09b73c9e66c23
25301c936a78e68bc060191e28267520985de3e1c9f8ffda692beecc03aa27d2,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Wed, 03 Jul 2024 09:50:08 +0000",2026-04-27T22:01:40.526650,An Introduction to the Code of Practice for General-Purpose AI,https://artificialintelligenceact.eu/introduction-to-code-of-practice/?utm_source=rss&utm_medium=rss&utm_campaign=introduction-to-code-of-practice,comunicato,1,it,"An Introduction to the Code of Practice for General-Purpose AI Last updated: 14 August 2025. As AI Act implementation gradually unfolds, it is important to understand the different mechanisms of enforcement included in the Regulation. One of the most important is the general-purpose AI Code of Practice, which was developed by the AI Office and a wide range of stakeholders. This summary, detailing the Code [&#8230;]",25301c936a78e68bc060191e28267520985de3e1c9f8ffda692beecc03aa27d2
ab29d5672587cbb17ff2f76090f0a5a074f45f2e3ffa60ccf4e60e5abb708a78,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Fri, 07 Jun 2024 18:56:02 +0000",2026-04-27T22:01:40.575818,Why work at the EU AI Office?,https://artificialintelligenceact.eu/why-work-at-the-eu-ai-office/?utm_source=rss&utm_medium=rss&utm_campaign=why-work-at-the-eu-ai-office,comunicato,1,it,"Why work at the EU AI Office? It's probably not for everyone, but there are a lot of great reasons to consider, including the potential to have an impact on AI governance worldwide, leveraging the first-mover advantage, and more.",ab29d5672587cbb17ff2f76090f0a5a074f45f2e3ffa60ccf4e60e5abb708a78
003faf8f57041092705c579685afd32feba8ae0850969c5903443c50ef4e148d,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Fri, 24 May 2024 20:48:11 +0000",2026-04-27T22:01:40.644469,Robust governance for the AI Act: Insights and highlights from Novelli et al. (2024),https://artificialintelligenceact.eu/robust-governance-for-the-ai-act/?utm_source=rss&utm_medium=rss&utm_campaign=robust-governance-for-the-ai-act,comunicato,1,it,"Robust governance for the AI Act: Insights and highlights from Novelli et al. (2024) In their recent publication on robust European AI governance, Claudio Novelli, Philipp Hacker, Jessica Morley, Jarle Trondal, and Luciano Floridi pursue two main objectives: explaining the governance framework of the AI Act and providing recommendations to ensure its uniform and coordinated execution (Novelli et al., 2024). The following provides a selective overview of the publication, [&#8230;]",003faf8f57041092705c579685afd32feba8ae0850969c5903443c50ef4e148d
d9fdef920d8e48d72963803ec5e0679c59f6f24db1b9ec437db76815df94aaf8,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Fri, 22 Mar 2024 18:27:42 +0000",2026-04-27T22:01:40.705190,The AI Office is hiring,https://artificialintelligenceact.eu/the-ai-office-is-hiring/?utm_source=rss&utm_medium=rss&utm_campaign=the-ai-office-is-hiring,comunicato,1,it,"The AI Office is hiring The European Commission is recruiting contract agents who are AI technology specialists to govern the most cutting-edge AI models.&#160; Deadline to apply is 12:00 CET on 27 March (application form).&#160; Role This is an opportunity to work in a team within the Directorate-General for Communications Networks, Content and Technology (DG CNECT) in the European Commission, [&#8230;]",d9fdef920d8e48d72963803ec5e0679c59f6f24db1b9ec437db76815df94aaf8
1a8bf856f12edf641135288448c902951e253cc2a596b82ef40ce939e09114ba,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Thu, 21 Mar 2024 20:11:08 +0000",2026-04-27T22:01:40.761030,"The AI Office: What is it, and how does it work?",https://artificialintelligenceact.eu/the-ai-office-summary/?utm_source=rss&utm_medium=rss&utm_campaign=the-ai-office-summary,comunicato,1,it,"The AI Office: What is it, and how does it work? In this overview, we offer a summary of the key elements of the AI Office relevant for those interested in AI governance. We’ve highlighted the responsibilities of the AI Office, its role within the European Commission, its relationship with the AI Board, its national regulators, the scientific panel of independent experts, and its function as [&#8230;]",1a8bf856f12edf641135288448c902951e253cc2a596b82ef40ce939e09114ba
b352e00101bccdf7a6314e3748a864df6cd25ae95547fd780cb2b6b1461c83fe,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Wed, 28 Feb 2024 14:58:33 +0000",2026-04-27T22:01:40.816687,AI Act Implementation: Timelines & Next steps,https://artificialintelligenceact.eu/ai-act-implementation-next-steps/?utm_source=rss&utm_medium=rss&utm_campaign=ai-act-implementation-next-steps,comunicato,1,it,"AI Act Implementation: Timelines & Next steps In this article we provide an outline of the key dates relevant to the implementation of the AI Act. We also list some secondary legislation that the Commission might add to supplement the AI Act, and some guidelines it may publish to support compliance efforts. Compliance deadlines This timeline was correct at the time of [&#8230;]",b352e00101bccdf7a6314e3748a864df6cd25ae95547fd780cb2b6b1461c83fe
d5cbb8216c5eb9d4a648ea7e1709dde686a991039cf330e021ea73bba415725b,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Tue, 27 Feb 2024 12:09:51 +0000",2026-04-27T22:01:40.860658,High-level summary of the AI Act,https://artificialintelligenceact.eu/high-level-summary/?utm_source=rss&utm_medium=rss&utm_campaign=high-level-summary,comunicato,1,it,High-level summary of the AI Act Everything you need to know about the AI Act in ten minutes.,d5cbb8216c5eb9d4a648ea7e1709dde686a991039cf330e021ea73bba415725b
2bdbc3a77ba51ea8d790b0ada373b1e810fd07c941c52d583ec98e4103596a72,ong,AI Act Monitor,Monitoraggio Normativo,Unione Europea,Monitoraggio indipendente dell'implementazione dell'AI Act,"Fri, 16 Dec 2022 10:23:23 +0000",2026-04-27T22:01:40.906510,Standard Setting,https://artificialintelligenceact.eu/standard-setting-overview/?utm_source=rss&utm_medium=rss&utm_campaign=standard-setting-overview,comunicato,1,it,"Standard Setting This page aims to provide an easily accessible overview of AI safety standard setting under the EU AI Act. It covers the broader context and rationale for EU AI standard setting, the standard setting process, and questions of when AI Act standards might be finished.",2bdbc3a77ba51ea8d790b0ada373b1e810fd07c941c52d583ec98e4103596a72
